id_nesreca,klas_nesreca,upravna_enota,cas_nesreca,naselje_ali_izven,kategorija_cesta,oznaka_cesta_ali_naselje,tekst_cesta_ali_naselje,oznaka_odsek_ali_ulica,tekst_odsek_ali_ulica,stacionazna_ali_hisna_st,opis_prizorisce,vzrok_nesreca,tip_nesreca,vreme_nesreca,stanje_promet,stanje_vozisce,stanje_povrsina_vozisce,x,y,x_wgs84,y_wgs84
038329,B,5543,"1995-01-01 00:30:00",D,V,43011,JOSIPDOL,00000,"NI ULIC",NULL,P,PV,BT,O,R,SP,M,522650,154259,15.290431583141,46.531979430698
038330,B,5501,"1995-01-11 16:15:00",N,R,0301F,DORNBERK-SELO,01024,DORNBERK-SELO,NULL,C,HI,OS,J,N,MO,A,405392,84003,13.7761108636557,45.8936836673349
038331,L,5518,"1995-01-12 13:25:00",D,R,00319,"ZG JEZERSKO-ŽELIN",01107,PREDDVOR-KR(PRIMSKOVO),0000,R,PD,BT,J,N,SU,A,453495,124401,14.3919292769936,46.2621001617356
038332,B,5546,"1995-01-13 14:50:00",N,L,96643,"RAKITN - GOTENIC - KOČ RE",00000,"NI ULIC",NULL,C,TO,OS,O,R,MO,A,481894,61598,14.7627394752311,45.6983939185651
038334,B,5530,"1995-01-13 14:15:00",D,N,30026,LOGATEC,00040,"STARA CESTA",NULL,R,SV,BT,J,R,SU,A,NULL,NULL,NULL,NULL
038335,S,5513,"1995-01-13 16:05:00",N,M,00002,"ŠKOFIJE - SEČOVLJE",00373,RUDA(IZOLA)-VALETA,NULL,C,HI,ÈT,J,N,SU,A,397012,44710,13.6765270374987,45.539011753923
038337,B,5513,"1995-01-07 01:30:00",N,L,93309,BELVEDERE-IZOLA,93309,BELVEDERE-IZOLA,NULL,C,HI,TO,J,R,SU,A,NULL,NULL,NULL,NULL
038338,B,5543,"1995-01-11 20:05:00",N,M,00003,"MEJA A-VIČ-ORMOŽ-MEJA RH",00243,RADLJE-BREZNO,NULL,C,OS,OP,J,R,SU,A,518852,163033,15.2412709928989,46.6110305659342
038339,B,5501,"1995-01-06 23:20:00",N,M,010-5,"RAZDRTO - NOVA GORICA",00346,AJDOVŠČINA-SELO,NULL,C,PD,BT,J,N,SU,A,415280,83104,13.9036609216887,45.8868897174735
038340,B,5513,"1995-01-11 07:45:00",N,L,93301,IZOLA-KORTE-SEČA,93301,"NI ODSEKOV",NULL,C,HI,TO,O,R,SU,A,396142,42809,13.6657944962684,45.521780993675
038341,B,5564,"1995-01-13 12:35:00",N,M,010-1,"POČEHOVA - LENDAVA",00314,POČEHOVA-LENART,NULL,C,PR,OP,O,N,SU,A,556403,159129,15.7309994934981,46.5738265241144
038342,S,5518,"1995-01-11 18:10:00",D,R,00322,ŽIROVNICA-TRZIN,01134,TRŽIČ-KOKRICA,0000,C,HI,PP,J,N,SU,A,450424,125745,14.3519524884398,46.2739727638887
038343,B,5505,"1995-01-05 06:00:00",D,V,05080,LOKVE-ČRNOMELJ,00000,"NI ULIC",NULL,C,HI,ÈT,S,N,SN,A,NULL,NULL,NULL,NULL
038345,B,5517,"1995-01-07 23:00:00",N,M,00010,"ŠENTILJ - DEKANI",00313,RIŽANA-DEKANI,NULL,C,HI,PR,J,R,SU,A,408458,45187,13.8229662863065,45.5449069490571
038346,B,5541,"1995-01-07 17:10:00",N,M,010-4,"POSTOJNA-PIVKA-MEJA RH",00338,POSTOJNA-PIVKA,NULL,C,HI,ÈT,J,N,SU,A,437549,67868,14.1925321165556,45.7522044515609
038347,P,5555,"1995-01-13 11:00:00",N,L,97504,"BOVEC - ČEZSOČA",00000,"NI ODSEKOV",NULL,C,HI,PR,J,R,SU,A,388949,132140,13.5530027351915,46.3241893259093
038348,B,5557,"1995-01-05 15:20:00",D,V,57150,REPLJE,00000,"NI ULIC",NULL,C,HI,BT,S,R,SN,M,494094,81129,14.9191450680325,45.8743499985968
038351,B,5564,"1995-01-10 14:30:00",D,N,64033,MARIBOR,00236,"LAHOVA ULICA",NULL,R,HI,BT,O,N,SU,A,551258,154172,15.6633386991612,46.5296420407284
038352,B,5503,"1995-01-12 11:40:00",N,R,00339,"VIŠNJA VAS-ČRNOVA",01245,"VIŠNJA VAS-DOBRNA",NULL,C,VR,ÈT,J,R,SU,A,523184,128474,15.2961342835606,46.2999790085157
038353,L,5540,"1995-01-12 20:15:00",N,M,00002,"ŠKOFIJE - SEČOVLJE",00239,VALETA-SEČOVLJE,NULL,C,HI,PR,J,R,SU,A,391898,40452,13.6120053105128,45.4999307415627
038354,B,5541,"1995-01-13 09:05:00",D,N,41038,POSTOJNA,00005,"GREGORČIČEV DREVORED",NULL,R,SV,ÈT,J,R,SU,A,439338,70396,14.2152055807714,45.7751093299312
038355,B,5564,"1995-01-11 18:30:00",N,R,00348,MARIBOR-PTUJ,01292,MARIBOR-VURBERG-PTUJ,NULL,R,PD,BT,J,N,MO,A,554355,153444,15.7036220292523,46.5228516766559
038356,S,5517,"1995-01-06 21:00:00",D,M,00002,"ŠKOFIJE - SEČOVLJE",00235,ŠKOFIJE-DEKANI,0046,C,HI,ÈT,J,R,SU,A,405987,47974,13.7907920008879,45.5696491623935
038358,B,5549,"1995-01-13 08:50:00",N,M,010-8,"DRAVOGRAD-DOBOVEC-MEJA RH",01259,SL.GRADEC-ZG.DOLIČ,NULL,C,VR,NT,J,N,SU,A,515271,143799,15.193904709093,46.4380770866726
038359,B,5513,"1995-01-06 13:50:00",N,M,00002,"ŠKOFIJE - SEČOVLJE",00373,RUDA(IZOLA)-VALETA,NULL,C,HI,TO,J,N,SU,A,394597,43281,13.6459210143049,45.5257943372546
038360,H,5512,"1995-01-06 20:45:00",D,N,12015,"ILIRSKA BISTRICA",00005,"CANKARJEVA ULICA",NULL,Z,OS,PP,J,N,SU,A,NULL,NULL,NULL,NULL
038361,L,5513,"1995-01-06 03:40:00",N,M,00002,"ŠKOFIJE - SEČOVLJE",00238,ŠKOCJAN-RUDA(IZOLA),NULL,C,HI,TO,J,R,SU,A,397243,45417,13.679335188846,45.5454060896605
038362,B,5548,"1995-01-01 01:30:00",D,R,0301H,"DIVAČA-LIPICA-MEJA I",01026,DIVAČA-LOKEV-LIPICA,0063,C,HI,TO,D,R,MO,A,417403,58036,13.9353101547969,45.6616277469767
038363,B,5556,"1995-01-12 16:20:00",D,R,00336,ŽELODNIK-ŠENTJUR,01220,BEVŠKO-TRBOVLJE,0033,R,VR,NT,J,N,SU,A,504210,112108,15.0497025159403,46.1531031567887
038364,B,5549,"1995-01-10 11:10:00",D,N,49019,"SLOVENJ GRADEC",00016,"MEŠKOVA ULICA",NULL,P,OS,TV,J,N,SL,A,506606,151765,15.0812484379614,46.5098813622202
038365,B,5559,"1995-01-07 09:15:00",D,V,59005,GABERKE,00000,"NI ULIC",NULL,C,PR,OP,J,N,SU,A,506550,139042,15.0803501984736,46.3954148802938
038366,B,5503,"1995-01-02 16:40:00",N,L,92319,"ŠMARTNO V ROŽNI DOLINI",92319,"ŠMARTNO V ROŽNI DOLINI",NULL,C,HI,NT,O,N,MO,A,519339,127679,15.2461912988176,46.2929447438785
038367,B,5545,"1995-01-14 05:00:00",N,R,0341B,RAVNE-SL.GRADEC,01423,"KOTLJE-SLOVENJ GRADEC",NULL,C,SV,BT,J,R,SU,A,499609,153182,14.9900699505514,46.522658201886
038368,B,5542,"1995-01-10 09:05:00",D,N,42135,PTUJ,00067,"OSOJNIKOVA CESTA",NULL,C,PV,BT,O,G,SU,O,567595,142073,15.8745318819183,46.419368998625
038369,L,5517,"1995-01-05 21:15:00",N,M,00010,"ŠENTILJ - DEKANI",00312,KASTELEC-RIŽANA,NULL,C,HI,PR,J,N,SU,A,412831,45601,13.8788816893019,45.5491947817743
038370,B,5542,"1995-01-11 07:45:00",D,N,42135,PTUJ,00067,"OSOJNIKOVA CESTA",NULL,R,PD,BT,J,N,MO,A,567595,142073,15.8745318819183,46.419368998625
038372,B,5542,"1995-01-12 14:05:00",D,M,00003,"MEJA A-VIČ-ORMOŽ-MEJA RH",00249,PTUJ-SPUHLJA,0001,R,PD,BT,J,G,SU,A,567913,141840,15.8786346417821,46.4172412555267
038373,H,5548,"1995-01-01 04:40:00",N,M,00010,"ŠENTILJ - DEKANI",00311,KOZINA-KASTELEC,NULL,C,HI,PR,D,R,MO,A,416091,49188,13.9200064423684,45.5818679202026
038374,H,5545,"1995-01-15 02:10:00",D,R,00342,"POLJANA-DOBRTEŠA VAS",01265,POLJANA-ŠENTVID,0013,C,HI,BT,J,R,SU,A,489775,151939,14.8619240474343,46.5113923198466
038376,B,5522,"1995-01-09 11:30:00",D,M,010-1,"POČEHOVA - LENDAVA",00321,BELTINCI-ČRENŠOVCI,0034,C,HI,NT,J,N,SU,A,597798,161437,16.2714204116926,46.5898608712668
038378,L,5517,"1995-01-10 16:20:00",N,L,93732,"ŠMARJE-MAREZIGE-SV ANTON",93732,"NI ODSEKOV",NULL,C,SV,BT,J,R,SU,A,400814,40553,13.7260423001202,45.5021685434394
038379,B,5564,"1995-01-11 15:40:00",D,N,64033,MARIBOR,00267,"MAJARJEVA ULICA",NULL,R,OS,TV,J,R,PN,A,549022,155430,15.6343249717417,46.5411245447575
038380,B,5562,"1995-01-07 02:30:00",D,V,62107,PODVIN,00000,"NI ULIC",NULL,C,HI,BT,O,R,PN,A,513011,123744,15.1639536882333,46.2576884695197
038381,B,5564,"1995-01-14 13:00:00",N,R,0343B,MARIBOR-PUŠČAVA,01431,MARIBOR-RUŠE,NULL,R,PD,ÈT,J,N,SU,O,549305,156368,15.6381134333743,46.5495424227819
038382,L,5508,"1995-01-12 13:25:00",D,V,08084,ŠRATOVCI,00000,"NI ULIC",NULL,C,VR,NT,J,N,SU,A,578728,168172,16.0237444012268,46.6529382536631
038384,B,5562,"1995-01-14 16:10:00",D,V,62077,STOPNIK-ŽALEC,00000,"NI ULIC",NULL,C,SV,OS,J,R,PN,A,499084,123596,14.9833085420834,46.2564732244178
038385,B,5529,"1995-01-13 15:05:00",D,N,29035,LJUTOMER,00023,"RAJH NADE ULICA",NULL,C,PD,BT,O,R,SU,A,592319,153652,16.1983934284535,46.5206091337941
038386,B,5517,"1995-01-15 11:00:00",N,M,00002,"ŠKOFIJE - SEČOVLJE",00238,ŠKOCJAN-RUDA(IZOLA),NULL,C,HI,ÈT,J,N,SU,A,399022,45648,13.7020634517508,45.5477452520112
038387,L,5512,"1995-01-10 14:45:00",D,N,12015,"ILIRSKA BISTRICA",00037,"BOBKOVA ULICA",NULL,R,PR,BT,J,N,SU,A,NULL,NULL,NULL,NULL
038389,B,5564,"1995-01-16 12:30:00",D,M,00003,"MEJA A-VIČ-ORMOŽ-MEJA RH",00246,MARIBOR(TEZNO)-HAJDINA,0102,C,VR,NT,J,N,SU,A,554312,151095,15.7027891573908,46.5017233013972
038390,B,5517,"1995-01-13 12:05:00",D,L,93701,"SLAVČEK-LUKA KOPER",93701,"NI ODSEKOV",0008,C,PD,BT,J,G,SU,A,401478,45402,13.7335583793598,45.5458852258635
038391,B,5550,"1995-01-15 08:40:00",D,M,00010,"ŠENTILJ - DEKANI",00275,SL.BISTRICA,0020,C,PR,TO,J,N,SU,A,544999,139283,15.5803290713401,46.3961388935505
038392,B,5517,"1995-01-14 16:15:00",N,R,00310,BERTOKI-GRAČIŠČE,01061,BERTOKI-GRAČIŠČE,NULL,C,VR,NT,J,N,SU,A,404443,44819,13.7716340702318,45.5410550359766
038393,L,5516,"1995-01-11 18:15:00",D,N,16055,KOČEVJE-KOČEVJE,00065,"ULICA HEROJA MARINCLJA",NULL,C,PD,PP,O,R,PN,A,489865,54879,14.8652394389906,45.6381025333088
038394,B,5516,"1995-01-05 16:40:00",N,L,93602,"ŽELJNE - SLOVENSKA VAS",00000,"NI ODSEKOV",NULL,C,SV,OP,S,R,SN,A,489691,58119,14.8629364205966,45.6672537335706
038395,B,5516,"1995-01-10 15:45:00",D,N,16055,KOČEVJE-KOČEVJE,00005,"KOLODVORSKA CESTA",NULL,P,PV,TV,O,R,PN,A,489315,55571,14.8581688068861,45.6443206923064
038396,B,5554,"1995-01-09 15:40:00",D,N,54120,"ROGAŠKA SLATINA",00030,"CESTA NA BOČ",NULL,C,HI,TO,J,R,SU,A,548821,122577,15.6283032875664,46.2455798666195
038397,H,5514,"1995-01-11 14:05:00",N,M,00001,"KORENSKO SEDLO - BREGANA",00207,ŽIROVNICA-LESCE,NULL,C,HI,PP,J,R,SU,A,433715,140404,14.1330978271828,46.4044111352666
038398,B,5520,"1995-01-09 19:50:00",D,M,010-3,"CELJE - DRNOVO",00332,RADEČE-BOŠTANJ,0009,C,SV,OP,O,N,SP,A,516814,99717,15.2124483101931,46.0414294090858
038399,B,5506,"1995-01-14 16:30:00",N,M,00010,"ŠENTILJ - DEKANI",00295,TRZIN-ČRNUČE,NULL,C,VR,NT,J,N,SU,A,466392,109656,14.5602817710091,46.1302067043652
038400,B,5536,"1995-01-16 13:40:00",N,R,00350,"M.SOBOTA-GEDEROVCI-MEJA A",01298,"MURSKA SOBOTA-GEDEROVCI",NULL,C,HI,BT,J,N,SU,A,582024,171097,16.0673173022701,46.6788551540154
038401,B,5524,"1995-01-09 09:55:00",D,M,00001,"KORENSKO SEDLO - BREGANA",00213,ŠENTVID-LJ(OBVOZNICA),0264,C,PV,BT,O,G,SU,A,459925,104640,14.4770229894756,46.084725022078
038402,B,5551,"1995-01-13 05:47:00",D,N,51084,ZREČE,00023,"TOVARNIŠKA CESTA",NULL,C,PV,BT,N,G,SU,A,530197,137156,15.3877189729822,46.3778175524722
038404,B,5510,"1995-01-16 23:30:00",N,R,00336,ŽELODNIK-ŠENTJUR,01221,TRBOVLJE-HRASTNIK,NULL,C,HI,TO,J,N,SU,A,507087,112036,15.0869479457288,46.1524330868808
038405,B,5537,"1995-01-13 20:30:00",D,N,37134,SOLKAN,00017,ŠČEDNE,NULL,C,SV,ÈT,J,R,SU,A,NULL,NULL,NULL,NULL
038406,B,5560,"1995-01-06 12:00:00",D,M,00010,"ŠENTILJ - DEKANI",00301,VRHNIKA-LOGATEC,0032,C,HI,TO,S,E,PN,O,445335,90727,14.2899869293611,45.9585330024516
038407,B,5556,"1995-01-03 16:20:00",D,R,00336,ŽELODNIK-ŠENTJUR,01220,BEVŠKO-TRBOVLJE,0025,C,VR,TV,O,N,SU,O,503493,111401,15.0404153706062,46.1467456958855
038408,B,5536,"1995-01-02 16:15:00",D,M,010-1,"POČEHOVA - LENDAVA",00320,BRATONCI-BELTINCI,0050,C,VR,TO,J,N,SU,A,594301,163932,16.2263018502,46.612800347525
038409,B,5564,"1995-01-11 13:00:00",N,R,00361,"HOČE-POHORSKA VZPENJAČA",01409,"ODCEP ZA AREH",NULL,C,PD,BT,J,N,MO,A,542146,150021,15.5441925058987,46.4929252502622
038411,B,5536,"1995-01-03 05:05:00",D,V,36064,LIPOVCI,00000,"NI ULIC",NULL,C,HI,BT,N,R,SL,A,593913,165469,16.221548421532,46.6266791553037
038412,L,5503,"1995-01-07 20:45:00",D,N,03011,CELJE,00152,"STANETOVA ULICA",NULL,C,SV,PP,N,R,SP,A,520857,120889,15.2655983610235,46.2318105292469
038413,L,5562,"1995-01-11 16:30:00",N,L,98208,"GOMILSKO POLZELA MATKE",00000,"NI ODSEKOV",NULL,C,PR,PP,J,R,SU,A,509500,120624,15.1183526487804,46.2296735172214
038415,L,5536,"1995-01-14 13:44:00",D,V,36008,BOGOJINA,00000,"NI ULIC",NULL,R,PD,ÈT,J,R,SU,A,598334,170942,16.2804284040932,46.6752740760475
038416,B,5562,"1995-01-12 22:50:00",D,N,62104,ŽALEC,00018,"SAVINJSKA CESTA",NULL,C,SV,BT,J,R,SU,A,511879,123330,15.1492605931654,46.2539837640905
038417,B,5551,"1995-01-13 22:10:00",D,N,51084,ZREČE,00023,"TOVARNIŠKA CESTA",NULL,C,PD,BT,J,R,SU,A,530289,136942,15.3889012124565,46.3758881812456
038418,B,5559,"1995-01-01 06:20:00",D,N,59040,VELENJE,00074,ŠALEK,NULL,R,PD,OP,D,R,MO,A,510082,135340,15.1262016324147,46.3620666434555
038419,B,5560,"1995-01-06 11:15:00",D,M,00010,"ŠENTILJ - DEKANI",00301,VRHNIKA-LOGATEC,0032,C,HI,TO,S,N,PN,A,445335,90727,14.2899869293611,45.9585330024516
038420,L,5551,"1995-01-13 13:15:00",N,R,00337,SL.KONJICE-CVETLIN,01231,SLOV.KONJICE-ŽIČE,0037,R,PD,BT,J,N,SU,A,533775,132143,15.4338721155857,46.3325496421987
038421,B,5562,"1995-01-14 14:00:00",D,V,62071,RAKOVLJE,00000,"NI ULIC",NULL,C,PD,BT,J,N,SU,A,503534,126705,15.0410485744012,46.284439221791
038422,B,5559,"1995-01-12 11:40:00",D,R,00342,"POLJANA-DOBRTEŠA VAS",01419,PESJE-VELENJE,0063,R,PR,OP,J,N,SU,A,506710,135957,15.0823889917601,46.3676577538872
038423,B,5559,"1995-01-14 22:40:00",D,N,59040,VELENJE,00064,"KONOVSKA CESTA",NULL,C,PV,TV,J,R,SU,A,509826,136150,15.1228911165944,46.3693578215445
038424,L,5559,"1995-01-14 08:20:00",D,V,59037,"ŠMARTNO OB PAKI",00000,"NI ULIC",NULL,C,SV,OP,J,N,SU,A,503123,131535,15.0357432203475,46.32789697831
038425,B,5541,"1995-01-15 14:30:00",N,M,010-4,"POSTOJNA-PIVKA-MEJA RH",00339,PIVKA-RIBNICA,NULL,R,PD,BT,J,N,SU,A,437897,60139,14.198000098186,45.6826970588114
038426,B,5560,"1995-01-10 13:55:00",D,V,60010,"DRENOV GRIČ",00000,"NI ULIC",NULL,C,PV,TV,J,N,SU,M,448390,94644,14.328970864941,45.9940123083679
038427,B,5564,"1995-01-04 13:30:00",D,N,64033,MARIBOR,00574,"ULICA KNEZA KOCLJA",NULL,C,VR,NT,O,G,SU,A,550101,157271,15.6485895767399,46.5576075549923
038428,B,5508,"1995-01-14 14:05:00",D,V,08017,GRABONOŠ,00000,"NI ULIC",NULL,C,HI,ÈT,J,R,PN,M,574796,159160,15.9709301828708,46.5723205554323
038429,B,5503,"1995-01-12 08:20:00",D,N,03011,CELJE,00091,"LINHARTOVA ULICA",NULL,C,PV,TV,J,N,SU,A,520671,120633,15.2631759273485,46.2295128430628
038430,B,5551,"1995-01-14 09:45:00",D,V,51001,BEZINA,00000,"NI ULIC",NULL,C,SV,BT,J,N,SU,A,533810,134523,15.4344963047469,46.3539602494456
038431,B,5564,"1995-01-09 18:10:00",N,R,00348,MARIBOR-PTUJ,01292,MARIBOR-VURBERG-PTUJ,NULL,C,PD,BT,J,N,MO,A,550908,156945,15.6590784069327,46.5546146681822
038432,H,5517,"1995-01-04 10:10:00",N,R,00390,"DEKANI-LAZARET-MEJA I",01407,DEKANI-LAZARET,NULL,C,SV,ÈT,J,N,SU,A,405319,47418,13.7823438866743,45.5645563564515
038433,B,5560,"1995-01-12 14:55:00",N,R,00324,"GORENJA VAS-ŠKOFLJICA",01145,LJUBLJANICA-VRHNIKA,NULL,C,OS,NT,J,N,SU,A,445178,93541,14.2876371273147,45.9838377603328
038434,L,5517,"1995-01-04 11:35:00",N,M,00002,"ŠKOFIJE - SEČOVLJE",00235,ŠKOFIJE-DEKANI,NULL,C,SV,ÈT,J,N,SU,A,406440,48880,13.7964202424486,45.5778610594852
038435,B,5536,"1995-01-05 08:25:00",D,N,36080,"MURSKA SOBOTA",00019,"KOCLJEVA ULICA",NULL,C,PV,TV,S,N,PP,A,589383,169185,16.163120999857,46.6607197505026
038436,B,5503,"1995-01-14 06:00:00",D,M,00010,"ŠENTILJ - DEKANI",00282,"VIŠNJA VAS-CELJE",0140,C,VR,NT,O,R,SU,A,521888,122500,15.2790383658421,46.2462730162757
038437,B,5544,"1995-01-12 20:25:00",D,R,00315,LESCE-SAVICA,01091,BITNJE-BOH.BISTRICA,0025,C,HI,OP,J,R,SU,A,419631,126684,13.9523153174158,46.279457376709
038439,B,5537,"1995-01-06 14:45:00",D,N,37075,"NOVA GORICA",00016,"KOLODVORSKA POT",NULL,P,PV,BT,J,R,SU,A,394646,91245,13.6360806884583,45.9572597589816
038440,L,5568,"1995-01-08 17:00:00",D,N,68012,"LOVRENC NA POHORJU",00015,"KOVAŠKA CESTA",NULL,C,HI,BT,N,E,PN,A,531188,155623,15.4018213782744,46.5439139341926
038441,B,5514,"1995-01-14 06:15:00",D,N,14007,"GOZD MARTULJEK",00010,"ZGORNJE RUTE",NULL,R,HI,OS,J,R,SU,A,411135,149366,13.8377708514893,46.4824217150044
038442,B,5506,"1995-01-13 14:50:00",D,N,06020,DOMŽALE,00045,"ROJSKA CESTA",NULL,C,PV,ÈT,J,N,SU,A,469661,111240,14.6024820506527,46.1446130853316
038443,B,5536,"1995-01-06 16:25:00",D,N,36080,"MURSKA SOBOTA",00032,"PARTIZANSKA ULICA",NULL,C,PV,TV,O,N,PN,A,589964,169180,16.1707103408105,46.6605973567269
038444,B,5506,"1995-01-13 10:00:00",N,L,92615,KOLIČEVO-VIR-IHAN-VIDEM,00000,"NI ODSEKOV",NULL,C,HI,BT,O,N,SU,A,470214,113074,14.6095234011231,46.161138488255
038446,B,5536,"1995-01-05 06:05:00",D,N,36103,RAKIČAN,00011,"ULICA DR. VRBNJAKA",NULL,C,VR,TV,O,R,PP,A,591415,168060,16.1894454379908,46.6503278519896
038447,B,5524,"1995-01-13 09:00:00",D,N,25001,LJUBLJANA,27084,"NA JAMI",NULL,P,PV,OP,J,N,SU,A,461081,102522,14.4921446427766,46.0657365614747
038448,B,5506,"1995-01-14 07:40:00",N,R,00322,ŽIROVNICA-TRZIN,01139,MENGEŠ-TRZIN,NULL,C,PV,BT,J,N,SU,A,466618,110535,14.563143806053,46.1381263733284
038449,B,5506,"1995-01-14 09:10:00",D,N,06020,DOMŽALE,00027,"LJUBLJANSKA CESTA",NULL,R,PD,BT,J,N,SU,A,469564,111388,14.6012168687676,46.1459402877356
038450,B,5544,"1995-01-01 01:30:00",D,N,44006,"BOHINJSKA BISTRICA",00023,"ZOISOVA ULICA",NULL,C,HI,TO,J,N,SP,A,419449,125983,13.9500745321996,46.2731297767913
038451,B,5524,"1995-01-02 16:33:00",D,N,25001,LJUBLJANA,27198,"CESTA ANDREJA BITENCA",NULL,C,PV,ÈT,J,R,SU,A,458955,104921,14.4644566873439,46.0871951199599
038452,L,5548,"1995-01-10 03:00:00",N,R,0301G,DUTOVLJE-REPENTABOR-MEJA,01025,DUTOVLJE-REPENTABOR,NULL,R,SV,PR,J,R,SU,A,408467,66057,13.8191437193467,45.7326597341665
038453,B,5552,"1995-01-13 14:25:00",D,M,010-8,"DRAVOGRAD-DOBOVEC-MEJA RH",01275,ŠENTJUR-MESTINJE,0002,C,PD,BT,J,N,SU,A,531313,118939,15.4010276244877,46.213871081025
038455,B,5549,"1995-01-11 22:10:00",N,M,010-8,"DRAVOGRAD-DOBOVEC-MEJA RH",01258,"OTIŠKI VRH-SL.GRADEC",NULL,R,PD,BT,J,R,SU,A,506597,151979,15.0811340262056,46.5118067529288
038456,B,5552,"1995-01-14 08:05:00",D,M,010-8,"DRAVOGRAD-DOBOVEC-MEJA RH",01274,"CE(VZHODNA M.)-ŠENTJUR",0006,C,HI,TO,J,N,SU,A,530645,119126,15.3923821554095,46.2155835666814
038457,H,5564,"1995-01-09 11:35:00",D,N,64051,RAČE,00007,"GRAJSKI TRG",NULL,R,OS,OS,J,N,SU,A,NULL,NULL,NULL,NULL
038458,B,5562,"1995-01-13 11:40:00",D,N,62104,ŽALEC,00037,"HAUSENBICHLERJEVA ULICA",NULL,C,HI,BT,J,R,PP,A,513359,123204,15.168452659704,46.2528234531952
038459,B,5559,"1995-01-14 13:00:00",D,M,010-8,"DRAVOGRAD-DOBOVEC-MEJA RH",01260,ZG.DOLIČ-VELENJE,0003,P,PV,TV,J,R,SU,A,509688,135042,15.1210754693397,46.3593910765995
038460,B,5552,"1995-01-15 22:10:00",N,L,97227,DOBJE-PRESEČNO-ŽEGAR,97227,DOBJE-PRESEČNO-ŽEGAR,NULL,C,HI,PR,J,N,SP,A,530478,110487,15.3896683149687,46.1378650972494
038461,B,5562,"1995-01-16 08:30:00",D,N,62104,ŽALEC,00053,"MESTNI TRG",NULL,C,PV,OP,J,N,SU,A,512863,123336,15.1620231936262,46.2540203732655
038463,B,5562,"1995-01-09 18:00:00",D,V,62086,TRNAVA,00000,"NI ULIC",NULL,C,PD,BT,O,R,MO,A,505884,123504,15.071507504186,46.2556243410628
038464,B,5564,"1995-01-14 10:15:00",D,V,64013,FRAM,00000,"NI ULIC",NULL,C,PD,BT,J,R,SU,A,NULL,NULL,NULL,NULL
038465,B,5559,"1995-01-15 04:25:00",D,M,010-8,"DRAVOGRAD-DOBOVEC-MEJA RH",01261,VELENJE-ČRNOVA,0021,C,HI,TO,J,R,SU,A,509761,134403,15.1220113008433,46.3536409876889
038466,B,5513,"1995-01-14 18:45:00",N,L,93301,IZOLA-KORTE-SEČA,93301,"NI ODSEKOV",NULL,C,HI,OS,J,R,SU,A,394412,40654,13.6441210937848,45.5021342132436
038467,B,5537,"1995-01-06 18:20:00",N,R,00301,"PREDEL - RIBNICA",01012,ŠEMPETER-DORNBERK,NULL,C,HI,NT,O,N,SU,A,399560,84298,13.7009173266173,45.895507814458
038468,B,5542,"1995-01-12 18:20:00",D,M,00003,"MEJA A-VIČ-ORMOŽ-MEJA RH",00247,HAJDINA-PTUJ,0003,C,PR,BT,J,G,SU,A,566714,141648,15.8630117887322,46.4156328053352
038470,B,5517,"1995-01-14 01:10:00",N,R,00390,"DEKANI-LAZARET-MEJA I",01407,DEKANI-LAZARET,NULL,C,HI,ÈT,O,N,SU,A,402844,48187,13.7504921537625,45.5711320454985
038471,H,5542,"1995-01-15 00:45:00",D,R,00346,"ROGATEC-TRATE-MEJA A",01417,PTUJ-ROGOZNICA,0001,C,PD,BT,J,N,SU,A,567735,142586,15.8764269036679,46.4239699336177
038474,B,5564,"1995-01-09 17:05:00",D,N,64033,MARIBOR,00244,"LENINGRAJSKA ULICA",NULL,C,PR,BT,O,N,MO,A,548859,157061,15.6323702539115,46.5558090543608
038475,B,5564,"1995-01-09 15:15:00",D,N,64033,MARIBOR,00454,"RUŠKA CESTA",NULL,C,VR,NT,O,G,SU,A,548455,157186,15.6271146633054,46.5569625785063
038476,B,5564,"1995-01-13 17:45:00",N,M,00003,"MEJA A-VIČ-ORMOŽ-MEJA RH",00245,"RUTA-MARIBOR (SLAVIJA)",NULL,P,PV,TV,J,N,SU,A,549764,157258,15.6441932603863,46.5575154398482
038477,B,5564,"1995-01-11 10:45:00",D,N,64033,MARIBOR,00159,"JARNIKOVA ULICA",NULL,C,PV,BT,J,R,SU,A,548624,155465,15.6291397107334,46.5414680679604
038478,B,5564,"1995-01-11 08:00:00",D,N,64033,MARIBOR,00399,"PRERADOVIČEVA ULICA",NULL,C,SV,OP,J,R,MO,A,548771,156644,15.6311791550587,46.5520639948224
038479,B,5564,"1995-01-07 22:10:00",D,N,64033,MARIBOR,00311,"NA PODRTEM",NULL,C,SV,BT,J,R,SU,A,552895,154560,15.6847201343918,46.5330067951318
038480,B,5564,"1995-01-09 20:30:00",N,M,00010,"ŠENTILJ - DEKANI",00270,PESNICA-MB(SLAVIJA),NULL,C,VR,NT,O,R,SU,A,550821,158480,15.6581108338209,46.5684302107206
038481,B,5564,"1995-01-09 13:30:00",D,N,64033,MARIBOR,00495,"ŠENTPETRSKA ULICA",NULL,R,PV,OP,J,N,MO,A,553133,155533,15.6879330839426,46.541741369101
038482,B,5564,"1995-01-11 11:40:00",D,N,64033,MARIBOR,00399,"PRERADOVIČEVA ULICA",NULL,C,PV,BT,J,N,MO,M,548476,156796,15.6273480950692,46.55345257335
